a1X,a1Y,a1Z,g1X,g1Y,g1Z,a2X,a2Y,a2Z,g2X,g2Y,g2Z
-0.906,-0.313,-0.637,-12.634,22.522,-19.836,9.13,3.67,3.81,0.46,-0.00,-0.21
-0.950,-0.329,-0.631,-24.963,30.884,-33.020,8.98,3.58,3.62,0.78,-0.01,-0.37
-0.899,-0.384,-0.664,-55.542,61.768,-64.819,8.84,3.41,3.48,1.26,-0.01,-0.56
-0.881,-0.385,-0.641,-72.937,77.148,-83.557,8.67,3.24,3.22,1.89,0.01,-0.76
-0.891,-0.254,-0.608,-114.319,109.680,-139.587,8.39,3.18,2.65,2.67,0.02,-0.97
-0.891,-0.211,-0.606,-131.165,128.296,-173.035,8.09,3.34,1.92,3.56,-0.04,-1.22
-0.973,0.017,-0.539,-165.771,167.664,-247.131,7.90,3.95,1.09,4.45,-0.13,-1.47
-0.964,0.159,-0.507,-176.147,186.951,-275.269,7.90,5.01,0.57,5.16,-0.30,-1.69
-0.983,0.163,-0.512,-155.518,203.247,-288.147,8.16,6.14,0.61,5.47,-0.54,-1.86
-0.987,-0.065,-0.517,-130.798,202.454,-268.921,8.66,6.68,1.25,5.49,-0.70,-2.02
-0.885,-0.274,-0.560,-118.591,194.275,-225.159,8.87,6.61,1.63,5.50,-0.71,-2.12
-0.832,-0.248,-0.511,-129.089,186.646,-217.651,9.00,6.47,1.68,5.57,-0.51,-2.10
-0.740,0.055,-0.434,-167.847,164.978,-216.248,8.88,6.50,1.35,5.57,-0.35,-2.04
-0.699,0.190,-0.402,-177.063,151.978,-211.670,8.71,6.43,0.90,5.41,-0.16,-1.90
-0.667,0.389,-0.334,-175.415,122.925,-191.650,8.53,6.41,0.41,5.03,-0.01,-1.67
-0.706,0.458,-0.298,-167.847,107.361,-179.443,8.37,6.44,0.00,4.43,0.11,-1.37
-0.757,0.507,-0.248,-134.949,77.332,-134.766,8.26,6.48,-0.25,3.70,0.23,-1.06
-0.772,0.509,-0.229,-114.319,62.927,-103.760,8.09,6.41,-0.54,2.97,0.39,-0.79
-0.831,0.494,-0.203,-75.439,33.630,-47.607,7.92,6.28,-0.89,2.38,0.51,-0.59
-0.844,0.481,-0.193,-58.777,21.118,-27.527,7.66,6.15,-1.30,1.89,0.59,-0.44
-0.812,0.430,-0.212,-33.569,3.662,-7.019,7.52,5.98,-1.55,1.60,0.60,-0.36
-0.820,0.403,-0.219,-25.269,-5.310,-1.099,7.48,5.89,-1.73,1.40,0.60,-0.29
-0.883,0.449,-0.183,-21.545,-17.883,0.610,7.38,5.95,-1.95,1.21,0.55,-0.20
-0.894,0.458,-0.177,-18.311,-18.921,-0.977,7.31,6.06,-2.10,1.00,0.50,-0.12
-0.904,0.439,-0.202,-7.507,-20.386,1.526,7.32,6.08,-2.21,0.81,0.42,-0.06
-0.943,0.475,-0.182,-5.188,-20.813,1.282,7.29,6.16,-2.47,0.64,0.36,-0.01
-1.016,0.511,-0.145,-1.282,-15.320,-6.592,7.21,6.47,-2.71,0.47,0.26,0.03
-0.998,0.443,-0.185,6.042,-12.024,-6.775,7.29,6.63,-2.66,0.29,0.13,0.03
-0.974,0.328,-0.244,14.160,-9.949,-1.587,7.48,6.58,-2.42,0.16,0.04,0.01
-0.975,0.424,-0.223,10.925,-9.827,0.793,7.61,6.60,-2.29,0.05,0.01,0.01
-1.002,0.423,-0.187,2.075,-5.066,-8.484,7.57,6.71,-2.38,-0.06,-0.01,0.01
-0.984,0.473,-0.199,0.000,-0.671,-7.751,7.56,6.69,-2.33,-0.15,-0.05,0.00
-0.948,0.335,-0.232,20.935,-0.732,7.874,7.58,6.59,-2.24,-0.21,-0.07,-0.03
-0.925,0.321,-0.248,20.447,0.366,7.690,7.60,6.41,-2.16,-0.25,-0.08,-0.05
-0.898,0.396,-0.234,13.428,1.587,2.319,7.58,6.22,-2.16,-0.28,-0.08,-0.05
-0.904,0.364,-0.231,16.113,0.671,3.601,7.55,6.14,-2.11,-0.29,-0.08,-0.05
-0.909,0.304,-0.242,17.029,-1.526,4.272,7.56,6.08,-1.98,-0.30,-0.08,-0.05
-0.914,0.286,-0.243,15.381,-2.930,5.188,7.58,6.04,-1.83,-0.29,-0.07,-0.04
-0.933,0.378,-0.216,7.629,-4.028,6.042,7.54,6.05,-1.87,-0.27,-0.03,-0.04
-0.969,0.433,-0.178,5.554,-3.723,3.418,7.41,6.22,-2.07,-0.27,-0.02,-0.03
-0.991,0.376,-0.190,12.085,0.977,0.671,7.33,6.39,-2.17,-0.27,-0.07,-0.06
-0.966,0.322,-0.216,14.954,4.089,1.526,7.39,6.40,-2.03,-0.26,-0.12,-0.09
-0.905,0.272,-0.251,13.428,6.653,4.272,7.50,6.33,-1.86,-0.24,-0.13,-0.12
-0.903,0.343,-0.228,8.423,5.310,1.953,7.52,6.29,-1.78,-0.24,-0.12,-0.11
-0.919,0.319,-0.222,8.667,0.793,3.845,7.51,6.27,-1.75,-0.26,-0.11,-0.09
-0.923,0.300,-0.231,8.484,-0.793,4.761,7.51,6.21,-1.69,-0.27,-0.10,-0.07
-0.904,0.333,-0.230,5.432,-1.587,4.883,7.52,6.16,-1.65,-0.26,-0.07,-0.05
-0.915,0.375,-0.206,4.456,-2.136,4.456,7.44,6.18,-1.72,-0.27,-0.05,-0.03
-0.927,0.332,-0.203,8.850,-2.380,5.005,7.38,6.20,-1.78,-0.28,-0.05,-0.01
-0.931,0.323,-0.210,8.484,-2.380,4.333,7.35,6.19,-1.83,-0.27,-0.06,-0.01
-0.921,0.317,-0.220,4.456,-1.099,1.953,7.35,6.19,-1.80,-0.24,-0.06,-0.01
-0.909,0.299,-0.225,3.174,-0.427,1.587,7.36,6.15,-1.70,-0.23,-0.05,-0.01
-0.909,0.303,-0.222,-1.038,-0.244,2.319,7.38,6.10,-1.67,-0.20,-0.02,-0.02
-0.906,0.383,-0.216,-4.456,-0.244,1.099,7.33,6.14,-1.75,-0.19,0.00,-0.01
-0.904,0.372,-0.211,0.244,-0.732,-0.183,7.32,6.14,-1.82,-0.22,-0.02,-0.01
-0.897,0.346,-0.224,3.601,-1.221,1.465,7.34,6.05,-1.82,-0.24,-0.03,-0.01
-0.915,0.371,-0.203,4.272,-1.892,2.502,7.33,6.05,-1.85,-0.23,-0.03,0.00
-0.928,0.382,-0.194,4.944,-2.930,2.930,7.29,6.16,-1.90,-0.22,-0.04,0.01
-0.923,0.320,-0.211,8.240,-2.380,5.310,7.30,6.20,-1.88,-0.23,-0.05,0.00
-0.912,0.301,-0.226,7.263,-1.648,6.226,7.32,6.17,-1.80,-0.23,-0.04,-0.00
-0.914,0.355,-0.209,2.197,-0.732,5.371,7.30,6.18,-1.82,-0.23,-0.02,-0.00
-0.907,0.335,-0.215,2.380,-0.366,4.456,7.30,6.13,-1.85,-0.23,-0.02,-0.01
-0.885,0.309,-0.238,-0.305,-0.183,2.625,7.32,6.03,-1.83,-0.21,-0.01,-0.01
-0.884,0.334,-0.235,-2.625,-0.427,0.854,7.34,5.97,-1.81,-0.18,0.01,-0.01
-0.901,0.332,-0.229,-2.930,-1.648,-0.061,7.36,5.99,-1.79,-0.16,0.02,0.00
-0.911,0.325,-0.225,-3.052,-2.686,0.549,7.38,6.00,-1.79,-0.15,0.04,0.01
-0.938,0.411,-0.197,-5.737,-3.113,0.122,7.36,6.09,-1.90,-0.13,0.06,0.02
-0.942,0.428,-0.199,-4.272,-2.625,-0.916,7.32,6.20,-2.04,-0.12,0.04,0.02
-0.930,0.346,-0.224,2.258,-1.709,-0.305,7.36,6.20,-2.06,-0.12,0.01,0.02
-0.939,0.349,-0.219,1.404,-1.892,-1.221,7.43,6.25,-2.05,-0.10,0.00,0.02
-0.974,0.404,-0.203,-0.671,-2.197,-2.136,7.45,6.40,-2.09,-0.10,-0.01,0.02
-0.976,0.372,-0.212,1.709,-1.587,-1.465,7.50,6.48,-2.09,-0.12,-0.02,0.01
-0.956,0.341,-0.242,2.197,-0.061,0.488,7.60,6.45,-2.02,-0.14,-0.03,-0.00
-0.963,0.351,-0.238,1.160,-0.305,1.709,7.66,6.45,-1.96,-0.15,-0.02,-0.00
-0.971,0.333,-0.234,0.305,-0.427,4.272,7.70,6.46,-1.94,-0.16,0.00,-0.01
-0.964,0.341,-0.231,-1.160,0.061,5.371,7.70,6.46,-1.91,-0.17,0.02,-0.02
-0.944,0.380,-0.218,-2.991,1.282,6.775,7.66,6.47,-1.95,-0.19,0.05,-0.03
-0.931,0.384,-0.213,-2.197,1.648,7.507,7.59,6.40,-1.99,-0.21,0.06,-0.04
-0.911,0.373,-0.216,0.732,1.831,7.996,7.52,6.30,-2.03,-0.22,0.06,-0.04
-0.908,0.385,-0.214,1.221,1.282,7.385,7.46,6.23,-2.09,-0.23,0.06,-0.04
-0.909,0.402,-0.198,2.930,0.366,5.859,7.39,6.21,-2.17,-0.23,0.04,-0.04
-0.907,0.399,-0.191,4.211,0.366,5.249,7.32,6.21,-2.23,-0.24,0.02,-0.04
-0.902,0.368,-0.193,6.470,0.000,5.005,7.27,6.18,-2.22,-0.24,0.00,-0.04
-0.905,0.369,-0.188,6.042,-0.122,4.272,7.22,6.18,-2.21,-0.24,-0.01,-0.03
-0.919,0.386,-0.180,5.615,-0.244,2.258,7.17,6.22,-2.19,-0.24,-0.02,-0.02
-0.930,0.376,-0.189,6.531,-0.183,1.160,7.16,6.28,-2.15,-0.25,-0.05,-0.02
-0.926,0.315,-0.218,9.766,0.061,2.930,7.22,6.29,-2.00,-0.25,-0.07,-0.03
-,-,-,-,-,-,-,-,-,-,-,-
-0.580,2.198,-0.335,133.850,30.273,247.437,6.28,9.56,-7.04,-6.46,-0.30,0.46
0.113,1.007,-0.898,377.014,-11.658,459.106,7.77,9.50,-6.33,-8.73,-0.72,0.81
0.250,0.372,-1.024,484.131,-79.224,590.088,8.92,8.64,-5.17,-8.73,-0.63,1.39
0.087,-0.180,-1.144,558.838,-215.881,712.830,9.40,7.16,-4.99,-8.73,-0.35,2.25
-0.200,-0.593,-1.140,557.190,-251.953,700.256,9.28,5.38,-4.28,-8.73,-0.03,2.90
-0.871,-1.147,-0.899,481.873,-255.005,597.412,8.99,4.12,-2.43,-8.73,0.16,3.17
-0.983,-0.926,-0.589,414.246,-212.341,459.106,8.65,4.46,-1.81,-8.73,0.46,3.14
-1.089,0.371,-0.083,256.531,-176.514,358.337,7.51,4.92,-3.33,-8.73,0.61,2.72
-0.922,0.340,-0.117,235.535,-157.776,248.901,6.60,4.32,-4.16,-8.22,0.36,2.03
-0.638,-0.210,-0.239,199.585,-164.429,210.205,6.56,4.25,-3.06,-6.13,0.03,1.40
-0.720,-0.203,-0.375,132.507,-215.820,197.021,7.12,4.73,-1.08,-4.72,-0.21,0.99
-1.027,-0.495,-0.596,111.267,-195.068,163.818,7.61,4.71,0.45,-3.99,-0.22,0.83
-0.884,-0.208,-0.506,-7.751,-8.667,-8.789,15.45,9.20,2.59,-14.10,-0.52,3.54
-0.993,-0.299,-0.505,-56.335,20.569,-66.040,-31.45,0.08,0.00,0.00,0.00,5.67
-1.117,-0.283,-0.446,-94.971,38.086,-100.403,8.12,3.79,1.41,2.18,0.36,-0.35
-1.069,-0.315,-0.496,-149.048,93.872,-192.017,7.85,3.86,0.53,3.40,0.26,-0.70
-1.016,-0.291,-0.550,-181.824,121.216,-243.225,7.81,4.18,-0.16,4.79,0.16,-1.05
-0.906,-0.272,-0.566,-248.230,172.607,-345.520,7.69,4.63,-0.76,6.30,0.02,-1.43
-0.778,-0.160,-0.597,-278.320,197.754,-392.334,7.47,4.90,-1.56,7.69,-0.10,-1.76
-0.307,-0.017,-0.761,-322.083,228.516,-469.543,7.62,4.73,-2.23,8.73,-0.23,-2.03
-0.154,0.117,-0.782,-341.187,223.877,-493.652,8.04,4.43,-2.64,8.73,-0.25,-2.11
-0.083,0.532,-0.654,-362.732,184.204,-495.361,8.47,4.76,-2.56,8.73,-0.13,-1.93
-0.229,0.791,-0.499,-356.262,154.846,-463.135,8.53,5.96,-2.24,8.73,0.18,-1.48
-0.681,1.152,-0.189,-304.016,103.027,-350.464,8.17,7.13,-2.43,8.20,0.44,-1.08
-0.829,1.239,-0.159,-274.658,91.370,-281.311,7.76,7.77,-3.20,6.29,0.62,-0.76
-0.858,1.245,-0.160,-206.360,82.825,-162.170,7.38,7.59,-4.48,4.66,0.66,-0.63
-0.763,1.231,-0.246,-158.325,74.280,-130.005,7.34,6.71,-5.39,3.60,0.57,-0.59
-0.799,0.687,-0.346,-57.251,37.720,-101.440,7.40,6.04,-5.23,3.06,0.17,-0.56
-0.880,0.383,-0.356,-33.936,24.597,-86.304,7.92,6.01,-4.16,2.71,0.05,-0.46
-0.911,0.543,-0.296,-51.575,18.127,-48.035,8.24,6.35,-3.22,2.28,0.09,-0.39
-0.863,0.734,-0.291,-50.110,16.235,-25.635,8.13,6.24,-3.23,1.77,0.18,-0.39
-0.665,0.792,-0.344,-16.724,11.658,5.005,7.94,5.69,-3.72,1.33,0.21,-0.40
-0.645,0.733,-0.355,-1.404,3.113,15.259,7.87,5.15,-3.94,0.96,0.22,-0.37
-0.670,0.680,-0.360,19.287,-14.648,44.373,7.85,4.77,-3.97,0.65,0.22,-0.32
-0.696,0.686,-0.349,30.762,-21.118,58.594,7.68,4.46,-4.04,0.45,0.21,-0.30
-0.728,0.514,-0.394,53.406,-26.611,73.608,7.68,4.13,-3.98,0.35,0.16,-0.28
-0.739,0.479,-0.408,54.688,-24.963,76.843,7.74,4.00,-3.80,0.32,0.20,-0.22
-0.745,0.552,-0.374,44.983,-15.686,73.547,7.76,3.96,-3.84,0.26,0.21,-0.20
-0.786,0.640,-0.346,41.260,-12.268,65.735,7.76,4.06,-3.98,0.14,0.21,-0.16
-0.837,0.335,-0.362,40.588,-4.456,53.467,7.86,4.14,-3.95,-0.01,0.19,-0.13
-0.815,0.390,-0.350,17.090,-0.366,34.424,7.85,4.16,-4.02,-0.09,0.22,-0.11
-0.757,0.593,-0.323,-12.756,3.906,2.869,7.72,4.12,-4.15,-0.13,0.22,-0.12
-0.775,0.531,-0.352,-11.658,4.822,-1.404,7.64,4.03,-4.28,-0.14,0.17,-0.13
-0.747,0.579,-0.346,-21.790,4.028,-14.221,7.67,4.01,-4.18,-0.15,0.13,-0.12
-0.790,0.543,-0.366,-18.494,-0.305,-10.376,7.75,4.08,-3.96,-0.20,0.11,-0.10
-0.804,0.570,-0.327,-12.329,0.977,3.723,7.77,4.28,-3.88,-0.29,0.13,-0.09
-0.795,0.577,-0.344,-10.071,2.014,5.920,7.72,4.25,-3.96,-0.39,0.14,-0.08
-0.764,0.571,-0.337,-1.282,3.601,11.292,7.71,4.19,-4.02,-0.43,0.15,-0.09
-0.757,0.605,-0.321,1.648,2.563,12.878,7.61,4.12,-4.18,-0.41,0.15,-0.08
-0.789,0.534,-0.345,7.324,1.282,10.559,7.60,4.09,-4.19,-0.38,0.11,-0.08
-0.807,0.511,-0.344,8.179,1.099,11.719,7.65,4.17,-4.07,-0.34,0.09,-0.08
-0.792,0.479,-0.363,6.653,2.075,14.160,7.74,4.29,-3.82,-0.33,0.08,-0.09
-0.793,0.467,-0.359,5.981,0.000,18.921,7.86,4.40,-3.58,-0.37,0.11,-0.09
-0.803,0.548,-0.342,5.127,-4.517,28.198,7.86,4.40,-3.66,-0.42,0.16,-0.08
-0.801,0.561,-0.352,6.348,-4.333,27.283,7.81,4.28,-3.89,-0.42,0.17,-0.08
-0.792,0.525,-0.350,6.348,-1.831,15.991,7.75,4.14,-4.08,-0.33,0.16,-0.08
-0.762,0.495,-0.353,1.587,0.916,4.883,7.76,4.14,-4.04,-0.23,0.11,-0.07
-0.824,0.499,-0.366,-2.869,-1.648,2.014,7.85,4.25,-3.85,-0.19,0.09,-0.07
-0.827,0.483,-0.361,-1.709,-1.343,7.629,7.92,4.38,-3.71,-0.19,0.10,-0.07
-0.828,0.511,-0.362,-5.615,-0.244,11.841,7.95,4.50,-3.65,-0.24,0.13,-0.07
-0.838,0.511,-0.342,-5.310,-0.183,15.137,7.98,4.60,-3.59,-0.31,0.17,-0.07
-0.830,0.585,-0.344,-3.174,-0.977,23.621,7.94,4.64,-3.74,-0.40,0.21,-0.07
-0.824,0.574,-0.351,-0.610,-0.549,23.010,7.87,4.42,-4.04,-0.41,0.23,-0.08
-0.780,0.559,-0.354,0.916,2.563,11.902,7.80,4.26,-4.25,-0.30,0.20,-0.09
-0.767,0.538,-0.352,0.000,2.686,5.676,7.80,4.23,-4.19,-0.21,0.15,-0.09
-0.760,0.505,-0.355,-1.587,-1.221,4.395,7.85,4.23,-4.00,-0.16,0.12,-0.08
-0.771,0.513,-0.360,-1.892,-3.540,6.287,7.85,4.26,-3.85,-0.16,0.11,-0.05
-0.786,0.481,-0.356,-0.671,-7.629,9.766,7.86,4.31,-3.71,-0.20,0.11,-0.02
-0.833,0.457,-0.347,-0.916,-10.193,12.512,7.89,4.46,-3.57,-0.25,0.12,0.00
-0.906,0.500,-0.322,-5.371,-10.193,18.799,7.89,4.71,-3.57,-0.30,0.16,0.01
-0.889,0.502,-0.326,-6.287,-7.690,21.729,7.90,4.88,-3.60,-0.35,0.20,0.00
-0.861,0.458,-0.347,-6.775,-5.005,27.649,7.91,4.95,-3.58,-0.40,0.22,-0.01
-0.844,0.407,-0.368,-8.850,-4.333,29.968,7.99,4.89,-3.38,-0.46,0.23,-0.01
-0.783,0.408,-0.397,-16.785,-5.066,34.546,8.05,4.78,-3.22,-0.51,0.26,-0.00
-0.812,0.417,-0.370,-19.714,-7.141,33.875,8.02,4.63,-3.22,-0.55,0.29,0.03
-0.838,0.446,-0.398,-22.522,-7.690,31.555,7.98,4.49,-3.30,-0.52,0.31,0.06
-0.905,0.390,-0.390,-22.644,-3.967,23.193,8.00,4.49,-3.28,-0.43,0.29,0.08
-0.888,0.399,-0.378,-24.170,-1.221,18.677,8.03,4.63,-3.22,-0.29,0.26,0.08
-0.863,0.472,-0.364,-27.283,2.380,13.062,8.02,4.82,-3.21,-0.23,0.26,0.08
-0.849,0.482,-0.372,-25.574,2.319,11.108,8.00,4.83,-3.22,-0.25,0.27,0.08
-0.852,0.390,-0.382,-20.752,1.953,13.611,8.03,4.75,-3.17,-0.28,0.26,0.08
-0.841,0.398,-0.384,-22.522,2.502,13.367,8.03,4.67,-3.15,-0.28,0.27,0.08
-0.860,0.400,-0.387,-24.536,1.648,10.071,8.04,4.62,-3.12,-0.26,0.27,0.07
-0.877,0.383,-0.399,-23.743,0.610,8.667,8.08,4.62,-3.00,-0.22,0.26,0.06
-0.894,0.386,-0.392,-17.822,1.221,8.240,8.11,4.65,-2.87,-0.18,0.25,0.04
-0.902,0.385,-0.369,-13.733,2.686,10.254,8.11,4.71,-2.86,-0.14,0.25,0.01
-0.851,0.386,-0.405,-10.986,5.493,12.939,8.10,4.72,-2.85,-0.12,0.23,-0.02
-0.843,0.368,-0.380,-10.132,6.714,14.893,8.09,4.66,-2.85,-0.14,0.23,-0.03
-0.805,0.400,-0.395,-13.489,7.812,16.296,8.03,4.55,-2.89,-0.16,0.25,-0.04
-0.798,0.404,-0.405,-12.634,6.592,15.930,7.99,4.37,-2.94,-0.17,0.24,-0.03
-0.777,0.372,-0.422,-8.789,5.188,10.681,7.95,4.12,-3.02,-0.12,0.23,-0.04
-0.780,0.355,-0.420,-9.338,3.784,4.333,7.95,3.95,-3.05,-0.00,0.19,-0.04
-0.804,0.443,-0.384,-13.306,1.526,-6.470,7.90,4.02,-3.15,0.12,0.16,-0.03
-0.853,0.400,-0.389,-12.390,-0.671,-11.597,7.93,4.20,-3.12,0.19,0.11,-0.03
-0.858,0.318,-0.408,-9.766,0.061,-11.658,8.03,4.23,-3.01,0.25,0.09,-0.05
-0.849,0.326,-0.402,-10.864,0.305,-12.390,8.08,4.25,-2.92,0.32,0.08,-0.08
-0.828,0.372,-0.396,-13.000,0.671,-19.165,8.06,4.24,-2.91,0.42,0.08,-0.10
-0.844,0.392,-0.385,-14.038,0.122,-22.522,8.03,4.33,-3.02,0.49,0.06,-0.11
-0.801,0.354,-0.442,-14.954,0.183,-29.419,8.06,4.18,-3.05,0.57,0.03,-0.12
-0.817,0.333,-0.439,-15.015,-0.854,-31.982,8.15,4.08,-2.98,0.67,-0.01,-0.13
-0.847,0.382,-0.405,-19.104,-1.282,-37.537,8.13,4.10,-3.07,0.79,-0.01,-0.13
-0.894,0.398,-0.369,-21.362,-1.709,-40.527,8.12,4.48,-3.06,0.82,-0.03,-0.11
-0.876,0.454,-0.418,-22.949,-0.732,-33.630,8.13,4.68,-3.12,0.75,-0.01,-0.12
-0.799,0.459,-0.429,-18.433,2.258,-31.921,8.03,4.30,-3.42,0.77,-0.01,-0.16
-0.797,0.392,-0.411,-17.273,3.357,-45.837,8.00,4.19,-3.49,0.84,-0.06,-0.15
-0.851,0.383,-0.401,-18.799,0.000,-45.410,8.09,4.40,-3.23,0.82,-0.09,-0.13
-0.873,0.412,-0.410,-16.968,-1.343,-31.189,8.10,4.62,-3.11,0.72,-0.06,-0.13
-0.832,0.381,-0.441,-13.672,-0.366,-24.353,8.15,4.51,-2.99,0.60,-0.04,-0.14
-0.742,0.392,-0.431,-7.629,-0.793,-19.897,8.10,4.10,-3.02,0.59,-0.00,-0.14
-0.789,0.394,-0.412,-8.118,-3.174,-23.376,8.04,4.10,-3.06,0.60,0.01,-0.12
-0.843,0.444,-0.389,-10.315,-4.272,-21.912,7.98,4.22,-3.20,0.59,0.03,-0.10
-0.842,0.485,-0.401,-11.902,-2.930,-22.766,7.95,4.35,-3.41,0.56,0.03,-0.09
-0.802,0.423,-0.452,-9.644,-1.038,-20.264,8.04,4.30,-3.41,0.50,0.01,-0.10
-0.785,0.441,-0.432,-9.338,-0.488,-17.761,8.09,4.15,-3.49,0.45,0.03,-0.09
-0.689,0.476,-0.478,-10.071,-2.258,-22.888,8.04,3.68,-3.76,0.48,0.03,-0.07
-0.722,0.473,-0.428,-10.742,-4.028,-32.532,7.93,3.53,-3.99,0.63,-0.01,-0.04
-0.847,0.492,-0.415,-18.799,-8.179,-45.776,7.90,3.90,-3.92,0.69,-0.06,-0.00
-0.865,0.493,-0.398,-17.944,-7.690,-39.795,7.97,4.26,-3.80,0.60,-0.07,0.01
-0.738,0.574,-0.449,-10.864,-4.639,-25.574,7.92,4.13,-3.92,0.48,-0.06,0.01
-,-,-,-,-,-,-,-,-,-,-,-
-1.454,1.592,0.029,118.652,47.241,142.883,5.94,11.41,-4.66,-4.75,-0.58,0.13
-1.030,1.629,-0.539,248.596,93.140,253.967,6.52,12.86,-4.94,-7.09,-1.18,0.07
-0.383,1.418,-0.910,355.713,95.093,348.633,7.97,12.29,-4.82,-8.73,-1.63,0.01
0.812,1.061,-1.792,562.988,19.104,508.301,8.83,9.37,-5.91,-8.73,-1.82,0.27
1.081,0.238,-1.832,663.025,-55.908,538.452,9.21,4.74,-6.25,-8.73,-1.96,0.89
0.746,-0.623,-1.469,680.054,-187.439,534.973,8.61,1.07,-6.11,-8.73,-2.05,1.53
0.271,-0.520,-1.323,622.498,-231.750,482.361,7.93,-1.16,-5.35,-8.73,-2.12,2.21
-0.388,-0.775,-1.048,547.363,-279.541,360.596,7.65,-2.16,-3.80,-8.73,-2.06,2.49
-0.604,-1.153,-0.911,499.268,-300.903,315.918,8.06,-1.12,-1.33,-8.73,-1.89,2.29
-0.989,-1.222,-0.768,315.918,-359.985,282.715,8.75,1.81,1.92,-7.63,-1.55,1.96
-1.253,-1.121,-0.839,232.666,-375.427,275.513,8.90,3.23,3.50,-6.42,-1.15,1.59
-1.974,-0.857,-0.740,86.243,-231.750,122.009,8.54,3.69,3.30,-5.04,-0.80,1.13
-1.973,-0.496,-0.644,30.151,-87.280,16.541,8.37,5.09,3.47,-3.53,-0.73,0.70
-1.162,-0.301,-0.651,21.423,96.985,-41.504,8.61,5.96,3.99,-2.20,-0.65,0.16
-0.806,-0.174,-0.606,23.376,120.300,-33.325,9.05,6.22,4.25,-1.44,-0.54,-0.20
-0.624,0.070,-0.468,20.386,87.524,-8.789,9.13,5.65,3.56,-1.19,-0.37,-0.20
-0.764,0.083,-0.415,24.475,52.185,7.507,8.98,5.41,3.03,-1.00,-0.22,-0.08
-1.011,0.164,-0.516,20.203,12.390,26.489,9.08,5.38,3.26,-0.74,-0.08,-0.06
-0.916,-0.115,-0.501,40.771,0.854,48.157,8.96,5.53,2.66,-0.55,0.05,-0.07
-0.968,-0.102,-0.525,17.578,-4.883,20.142,8.88,5.34,2.38,-0.31,0.01,-0.16
-0.968,-0.189,-0.589,-6.775,10.010,-7.874,8.96,5.33,2.57,-0.12,-0.00,-0.20
-0.797,-0.185,-0.528,-22.705,19.104,-16.907,9.01,5.28,2.78,-0.07,0.01,-0.16
-0.894,0.115,-0.519,-34.424,0.854,-19.775,8.88,5.05,2.60,-0.05,0.04,-0.11
-0.887,0.027,-0.547,-19.287,1.160,-7.080,8.81,4.85,2.46,0.05,0.05,-0.10
-0.769,-0.065,-0.606,-16.846,9.583,-7.385,8.85,4.66,2.41,0.13,0.05,-0.09
-0.736,0.028,-0.618,-24.963,6.409,-13.855,8.93,4.45,2.48,0.14,0.04,-0.06
-0.823,-0.072,-0.593,-18.250,-3.845,-16.418,8.96,4.26,2.47,0.12,0.04,0.00
-0.870,-0.174,-0.592,-17.090,-6.287,-14.648,9.02,4.30,2.70,0.16,0.05,0.03
-0.911,-0.095,-0.554,-32.593,-3.601,-19.714,9.02,4.46,2.74,0.24,0.11,0.05
-0.921,-0.010,-0.521,-38.818,-1.160,-23.743,8.89,4.54,2.47,0.35,0.13,0.02
-0.948,-0.247,-0.553,-43.518,5.066,-33.997,8.84,4.55,2.40,0.54,0.11,-0.05
-0.976,-0.393,-0.554,-54.932,8.850,-38.818,8.86,4.55,2.64,0.87,0.15,-0.15
-0.906,-0.604,-0.637,-88.257,25.879,-61.035,8.84,4.32,2.98,1.41,0.24,-0.28
-0.853,-0.711,-0.678,-108.765,37.903,-80.750,8.80,3.76,3.03,2.26,0.42,-0.44
-0.872,-0.465,-0.715,-188.477,74.158,-168.396,8.65,3.17,2.19,3.47,0.66,-0.61
-0.875,-0.266,-0.773,-230.347,101.074,-234.741,8.41,2.91,0.79,4.94,0.77,-0.83
-0.741,-0.118,-0.721,-296.509,159.546,-373.596,8.30,3.12,-0.45,6.46,0.69,-1.08
-0.594,0.170,-0.740,-324.585,184.570,-430.969,7.98,3.71,-1.95,7.79,0.59,-1.32
-0.381,0.296,-0.693,-345.154,210.449,-516.846,7.61,4.31,-2.25,8.69,0.33,-1.48
-0.290,0.097,-0.822,-342.224,199.402,-512.939,8.33,5.58,-0.84,8.73,0.03,-1.45
-0.843,0.532,-0.482,-324.585,143.921,-387.756,9.27,6.34,0.17,7.97,0.39,-1.34
-1.127,0.804,-0.373,-315.125,108.154,-300.903,9.33,8.26,0.22,7.38,0.81,-1.05
-0.815,1.378,-0.149,-275.085,93.079,-147.034,8.61,8.96,-1.79,5.77,0.92,-0.79
-0.725,1.235,-0.202,-237.000,93.750,-118.835,7.58,7.57,-4.00,4.64,0.83,-0.58
-0.491,0.568,-0.517,-138.367,73.975,-111.755,7.21,5.78,-4.55,4.17,0.46,-0.60
-0.522,0.646,-0.490,-102.356,53.589,-127.991,7.90,4.61,-4.40,4.26,0.30,-0.69
-0.763,0.075,-0.324,-81.848,13.733,-126.831,7.56,4.46,-3.23,4.24,0.03,-0.44
-0.775,0.360,-0.341,-114.136,8.362,-109.497,8.11,5.10,-2.91,4.06,0.49,-0.37
-0.874,0.789,-0.240,-100.647,4.211,-82.581,7.37,5.58,-3.07,3.65,0.59,-0.18
-0.923,0.641,-0.290,-75.134,2.258,-66.833,7.39,5.88,-3.23,3.12,0.27,-0.28
